일반음식점,모모레스토랑,"대구광역시 북구 유통단지로14길 22  4층 (산격동  4011, 4012, 4013, 4014, 4015, 4016, 4017)",대구광역시 북구 산격동 1668 ,2021-07-14
일반음식점,오대양장어구이,대구광역시 북구 노곡로 23 (노곡동),대구광역시 북구 노곡동 322 ,2021-07-14
휴게음식점,투데이로스팅커피(동천점),대구광역시 북구 동천로23길 62  2층 1호 (동천동),대구광역시 북구 동천동 969-3 ,2021-07-14
일반음식점,이층술집,대구광역시 북구 대학로17길 7 (산격동),대구광역시 북구 산격동 1393-3 ,2021-07-14
일반음식점,남원골추어탕,대구광역시 북구 대구체육관로 45  1층 (산격동),대구광역시 북구 산격동 1430-25 ,2021-07-14
일반음식점,김민성아임넙띠기돈까스,대구광역시 북구 칠곡중앙대로75길 28 (태전동),대구광역시 북구 태전동 951-10 ,2021-07-14
휴게음식점,피자헤븐북대구점,대구광역시 북구 호암로 30 (칠성동2가),대구광역시 북구 칠성동2가 378-26 ,2021-07-14
일반음식점,옹심이갈비탕,대구광역시 북구 옥산로9길 6 (노원동1가),대구광역시 북구 노원동1가 369 ,2021-07-14
일반음식점,싸움의고수경북대점,대구광역시 북구 대학로23길 20  1층 (산격동),대구광역시 북구 산격동 1309-7 ,2021-07-14
일반음식점,하루이라쿠,대구광역시 북구 경대로23길 61  1층 (복현동),대구광역시 북구 복현동 608-7 ,2021-07-14
일반음식점,원두막,대구광역시 북구 산격로6길 6  1층 (산격동),대구광역시 북구 산격동 1418-18 ,2021-07-14
일반음식점,죽도회도매,대구광역시 북구 관음동로 150 (읍내동),대구광역시 북구 읍내동 1297-31 ,2021-07-14
일반음식점,영계맘치킨,대구광역시 북구 연암로 148-1 (산격동),대구광역시 북구 산격동 824-4 ,2021-07-14
제과점영업,뚜레쥬르대구센트럴점,대구광역시 북구 대천로 100  213동 109호 (동천동  화성센트럴피크상사),대구광역시 북구 동천동 950 ,2021-07-14
일반음식점,왕곱배기냉면,대구광역시 북구 한강로8길 13-17  1층 114 115 116호 (금호동  리버팰리스),대구광역시 북구 금호동 817 리버팰리스 ,2021-07-14
휴게음식점,GS25침산플러스점,대구광역시 북구 중앙대로118길 9  1층 (침산동),대구광역시 북구 침산동 9-5 ,2021-07-14
일반음식점,라쿵푸마라탕&포차,대구광역시 북구 고성북로10길 18  1  2층 (고성동3가),대구광역시 북구 고성동3가 5-64 ,2021-07-14
일반음식점,퓨전충무김밥달리다굼,대구광역시 북구 구암로17길 8 (읍내동),대구광역시 북구 읍내동 1373-7 ,2021-07-14
일반음식점,왓타타이(watta thai),대구광역시 북구 칠성로17길 4  1층 (칠성동2가),대구광역시 북구 칠성동2가 412-98 ,2021-07-14
휴게음식점,핸즈커피운암호수점,대구광역시 북구 구암로 228  1 2층 (구암동),대구광역시 북구 구암동 396 ,2021-07-14
일반음식점,누리마을감자탕 등뼈찜,대구광역시 북구 공항로 9  2층 (복현동),대구광역시 북구 복현동 539-144 ,2021-07-14
일반음식점,우돈생고기,대구광역시 북구 경대로 107 (복현동 외 1필지),대구광역시 북구 복현동 683 외 1필지 ,2021-07-14
휴게음식점,파마스리보건대점,대구광역시 북구 영송로 10 (태전동),대구광역시 북구 태전동 986 ,2021-07-14
일반음식점,크앙분식대구침산점,대구광역시 북구 중앙대로 540  301동 115호 (칠성동2가  오페라 코오롱하늘채),대구광역시 북구 칠성동2가 723 오페라 코오롱하늘채 ,2021-07-14
일반음식점,기리 침산점,대구광역시 북구 옥산로17길 14  1층 106  107호 (칠성동2가  칠성동 리치프라자),대구광역시 북구 칠성동2가 2-13 칠성동 리치프라자 ,2021-07-14
일반음식점,옛골,대구광역시 북구 칠곡중앙대로91길 36-1 (관음동),대구광역시 북구 관음동 1360-22 ,2021-07-14
일반음식점,드시매쌈밥,대구광역시 북구 침산로40길 7 (침산동),대구광역시 북구 침산동 557-42 ,2021-07-14
일반음식점,선산할매곱창,대구광역시 북구 팔거천동로 142 (동천동),대구광역시 북구 동천동 935-16 ,2021-07-14
일반음식점,더맛집,대구광역시 북구 칠성남로 59-2  1층 (고성동2가),대구광역시 북구 고성동2가 25-1 ,2021-07-14
일반음식점,춘하추동노원점,대구광역시 북구 옥산로7길 14 (노원동1가),대구광역시 북구 노원동1가 479 ,2021-07-14
일반음식점,명동왕갈비,대구광역시 북구 3공단로 111 (노원동3가),대구광역시 북구 노원동3가 198-18 ,2021-07-14
일반음식점,장우동,대구광역시 북구 연암로 188 (산격동),대구광역시 북구 산격동 754-21 ,2021-07-14
일반음식점,부천성,대구광역시 북구 검단로 135  101동 111호 (검단동),대구광역시 북구 검단동 838-4 펙토리벨리 101동 111호,2021-07-14
일반음식점,학정만나닭,대구광역시 북구 학남로3길 34  B동 1층 (학정동  남측),대구광역시 북구 학정동 935-9 ,2021-07-14
일반음식점,일월미식(동변서변연경점),대구광역시 북구 동변로 107 (동변동),대구광역시 북구 동변동 662-4 ,2021-07-14
제과점영업,밀타운,대구광역시 북구 칠곡중앙대로46길 28 (태전동),대구광역시 북구 태전동 584-16 ,2021-07-14
일반음식점,쪽쪽갈비,대구광역시 북구 구암로 278 (구암동),대구광역시 북구 구암동 824-10 ,2021-07-14
일반음식점,돌뿌리,대구광역시 북구 팔거천동로 70 (구암동 칠곡금빛타운상가동113호),대구광역시 북구 구암동 655 칠곡금빛타운상가동113호 ,2021-07-14
일반음식점,만난상점,대구광역시 북구 경대로5길 26  1층 (대현동),대구광역시 북구 대현동 112-63 ,2021-07-14
일반음식점,징기스침산점,대구광역시 북구 고성북로 54  1층 (고성동3가),대구광역시 북구 고성동3가 36-3 ,2021-07-14
일반음식점,새파란보스족발,대구광역시 북구 성북로9길 12  301동 1층 104호 (침산동  침산동 2차 쌍용예가),대구광역시 북구 침산동 1750 침산동 2차 쌍용예가 ,2021-07-14
일반음식점,본죽,대구광역시 북구 호국로 219 (서변동 132호),대구광역시 북구 서변동 1786 132호 ,2021-07-14
일반음식점,부어치킨,대구광역시 북구 동북로 246 (복현동),대구광역시 북구 복현동 427-1 ,2021-07-14
일반음식점,봉봉도시락앤규규찜닭,대구광역시 북구 관음동로17길 9  1층 (관음동),대구광역시 북구 관음동 1340-5 ,2021-07-14
일반음식점,새암터,대구광역시 북구 대현남로6길 11 (대현동),대구광역시 북구 대현동 390-22 ,2021-07-14
휴게음식점,앤유PC칠곡관음점,대구광역시 북구 칠곡중앙대로 423  2층 (관음동),대구광역시 북구 관음동 1378-5 ,2021-07-14
일반음식점,신대장떡볶이,대구광역시 북구 산격로 68  1층 (산격동),대구광역시 북구 산격동 1229-3 ,2021-07-14
일반음식점,정든밤,대구광역시 북구 산격로6길 23-1 (산격동),대구광역시 북구 산격동 1397-29 ,2021-07-14
일반음식점,중화요리희(Hee)짬뽕포차,대구광역시 북구 칠곡중앙대로 447  1층 (관음동),대구광역시 북구 관음동 1402-2 ,2021-07-14
휴게음식점,뜨밥,대구광역시 북구 학남로 77  1층 (국우동),대구광역시 북구 국우동 1084-5 ,2021-07-14
일반음식점,굽네치킨(대구관음점),대구광역시 북구 관음중앙로 42 (관음동 (중앙상가)),대구광역시 북구 관음동 600-2 (중앙상가) ,2021-07-14
일반음식점,60계치킨(복현산격점),대구광역시 북구 복현로 74  1층 (복현동),대구광역시 북구 복현동 265-2 (1층) ,2021-07-14
유흥주점영업,오페라가요주점,대구광역시 북구 동천로 138-6 (동천동),대구광역시 북구 동천동 899-2 ,2021-07-14
일반음식점,수제맥주트레비어,대구광역시 북구 서변로 55-1 (서변동),대구광역시 북구 서변동 1751-15 ,2021-07-14
일반음식점,녹향생고기육회,대구광역시 북구 동천로 128  1층 102호 (동천동),대구광역시 북구 동천동 900-1 ,2021-07-14
일반음식점,일품돼지국밥학정점,대구광역시 북구 구리로 4  1층 (학정동),대구광역시 북구 학정동 883-10 ,2021-07-14
일반음식점,혼밥대왕(칠곡보건대점),대구광역시 북구 영송로 4  1층 102호 (태전동),대구광역시 북구 태전동 253-5 ,2021-07-14
일반음식점,착한포차,대구광역시 북구 구암로41길 5 (구암동),대구광역시 북구 구암동 796-6 ,2021-07-14
휴게음식점,요거프레소(대구칠곡점),대구광역시 북구 칠곡중앙대로 450  1층 106호 (읍내동),대구광역시 북구 읍내동 1341 율곡스퀘어메디컬스 ,2021-07-14
일반음식점,꿈꾸는식당,대구광역시 북구 노원동로3길 32 (노원동3가),대구광역시 북구 노원동3가 1103-1 ,2021-07-14
일반음식점,메타피자,대구광역시 북구 대학로 103  지하1층 (산격동),대구광역시 북구 산격동 1328-5 ,2021-07-14
휴게음식점,티앤오T.N.O,대구광역시 북구 성북로 70  상가1008동 109호 (침산동  침산화성파크드림),대구광역시 북구 침산동 1761 침산화성파크드림 ,2021-07-14
일반음식점,지코바양념치킨,대구광역시 북구 동북로31길 21-1 (산격동),대구광역시 북구 산격동 1269-10 ,2021-07-14
휴게음식점,(주)이마트칠성점(즉석조리)중화찜튀김,대구광역시 북구 침산로 93 (칠성동2가 외 1필지),대구광역시 북구 칠성동2가 20-1 외 1필지 ,2021-07-14
일반음식점,또래오래산격복현점,대구광역시 북구 대동로 45 (산격동),대구광역시 북구 산격동 1281-16 ,2021-07-14
일반음식점,안동명가찜닭,대구광역시 북구 한강로8길 4-7  1층 (금호동),대구광역시 북구 금호동 751 ,2021-07-14
일반음식점,황도식당,대구광역시 북구 칠성시장로5길 14  2동 1층 12호 (칠성동1가),대구광역시 북구 칠성동1가 85 2동 12호,2021-07-14
일반음식점,심분열족발,대구광역시 북구 오봉로 27  1층 (노원동2가),대구광역시 북구 노원동2가 210-1 ,2021-07-14
일반음식점,동해해물탕,대구광역시 북구 칠곡중앙대로 202 (태전동 외 1필지),대구광역시 북구 태전동 803-3 외 1필지 ,2021-07-14
일반음식점,삼양식당,대구광역시 북구 노원로17길 68 (노원동3가),대구광역시 북구 노원동3가 61-10 ,2021-07-14
일반음식점,원조어탕(칠곡본점),대구광역시 북구 구리로 12 (학정동),대구광역시 북구 학정동 872-1 ,2021-07-14
단란주점,유성단란주점,대구광역시 북구 경대로 135  2층 (복현동),대구광역시 북구 복현동 472-4 2층 ,2021-07-14
일반음식점,석산구이,대구광역시 북구 대동로 45 (산격동),대구광역시 북구 산격동 1281-16 ,2021-07-14
휴게음식점,커피숲,대구광역시 북구 구암로15길 28 (읍내동),대구광역시 북구 읍내동 1140 ,2021-07-14
일반음식점,인사동고깃집,대구광역시 북구 한강로6길 7-10  1층 (사수동),대구광역시 북구 사수동 949 ,2021-07-14
일반음식점,참편한집,대구광역시 북구 침산로 30 (칠성동2가),대구광역시 북구 칠성동2가 85-1 ,2021-07-14
일반음식점,청담동말자싸롱사수점,대구광역시 북구 한강로6길 14  1동 106호 (사수동),대구광역시 북구 사수동 956 ,2021-07-14
일반음식점,스카이한우곰탕,대구광역시 북구 침산로 93  3층 (칠성동2가  스펙트럼시티 291호),대구광역시 북구 칠성동2가 20-1 ,2021-07-14
일반음식점,서민집,대구광역시 북구 호국로39길 6-20 (서변동),대구광역시 북구 서변동 1788-4 ,2021-07-14
일반음식점,집밥2,대구광역시 북구 유통단지로 60  B동 지하1층 105호 (산격동),대구광역시 북구 산격동 1667 지하1층 B동 105호,2021-07-14
일반음식점,서울칡냉면,대구광역시 북구 구암로39길 5 (구암동),대구광역시 북구 구암동 791-4 ,2021-07-14
유흥주점영업,투투,대구광역시 북구 경진로1길 9 (복현동),대구광역시 북구 복현동 402-10 ,2021-07-14
일반음식점,동광분식,대구광역시 북구 칠성시장로 19 (칠성동1가),대구광역시 북구 칠성동1가 96-2 ,2021-07-14
일반음식점,정이품식당,대구광역시 북구 검단로 15 (산격동),대구광역시 북구 산격동 492-4 ,2021-07-14
일반음식점,피에스에프씨,대구광역시 북구 학정로 50  2층 (태전동),대구광역시 북구 태전동 1112 ,2021-07-14
휴게음식점,노랑케이크,대구광역시 북구 침산남로31길 14  1층 104호 (침산동),대구광역시 북구 침산동 134-12 ,2021-07-14
일반음식점,퓨전금비,대구광역시 북구 구암로32길 6-16 (구암동),대구광역시 북구 구암동 653-4 ,2021-07-14
일반음식점,망치꽃돼지막창국우점,대구광역시 북구 도남길 1 (국우동),대구광역시 북구 국우동 719-1 ,2021-07-14
휴게음식점,옥담,대구광역시 북구 동화천로57길 20  1층 (연경동),대구광역시 북구 연경동 1061-9 ,2021-07-14
일반음식점,백곰상회,대구광역시 북구 고성로 192  1층 (고성동2가),대구광역시 북구 고성동2가 31-4 ,2021-07-14
일반음식점,커피드로우,대구광역시 북구 매전로4길 6-17 (매천동),대구광역시 북구 매천동 687 ,2021-07-14
일반음식점,황태풍경,대구광역시 북구 구리로 151  1층 (학정동),대구광역시 북구 학정동 147 ,2021-07-14
일반음식점,선비꼬마김밥금호점,대구광역시 북구 내곡로 38  1층 107호 (사수동),대구광역시 북구 사수동 821 ,2021-07-14
일반음식점,만담술상,대구광역시 북구 칠곡중앙대로65길 22  1층 (태전동),대구광역시 북구 태전동 986-16 ,2021-07-14
일반음식점,멕시카나치킨학정점,대구광역시 북구 학남로 16 (학정동),대구광역시 북구 학정동 974-1 ,2021-07-14
일반음식점,별별치킨복현점,대구광역시 북구 동북로 232  1층 (복현동),대구광역시 북구 복현동 426-1 ,2021-07-14
휴게음식점,김&밥 김밥사무소, ,대구광역시 북구 칠성동1가 276-1 칠성야시장판매대 전통3호 ,2021-07-14
휴게음식점,소응접실,대구광역시 북구 성북로9길 25-1 (침산동),대구광역시 북구 침산동 507-8 ,2021-07-14
일반음식점,미송생고기,대구광역시 북구 서변로 35 (서변동 1층),대구광역시 북구 서변동 1759-10 1층 ,2021-07-14
일반음식점,엄동규의큰산불고기,대구광역시 북구 구암로41길 14 (구암동),대구광역시 북구 구암동 798-1 ,2021-07-14
일반음식점,돼지한마리,대구광역시 북구 경대로 29  1층 (대현동),대구광역시 북구 대현동 14-12 ,2021-07-14
일반음식점,꾸벅꾸벅식당,대구광역시 북구 노원로10길 59 (노원동2가),대구광역시 북구 노원동2가 209-10 ,2021-07-14
일반음식점,포춘잔치집,대구광역시 북구 칠곡중앙대로 590  1층 (읍내동),대구광역시 북구 읍내동 510 ,2021-07-14
일반음식점,치킨연구소,대구광역시 북구 칠곡중앙대로65길 7-6  1층 (태전동),대구광역시 북구 태전동 405-3 ,2021-07-14
일반음식점,양세호의옛날뒷고기,대구광역시 북구 팔거천동로 136  1층 (동천동),대구광역시 북구 동천동 935-12 ,2021-07-14
휴게음식점,씨유대구서변점,대구광역시 북구 서변로 121  1층 (서변동),대구광역시 북구 서변동 1732-15 ,2021-07-14
일반음식점,가장맛있는족발,대구광역시 북구 동북로 219  1층 (복현동),대구광역시 북구 복현동 200-5 1층 ,2021-07-14
일반음식점,미조항수산,대구광역시 북구 칠곡중앙대로 183  1층 103호 (태전동),대구광역시 북구 태전동 1116 ,2021-07-14
일반음식점,전주옥엔김밥,대구광역시 북구 유통단지로8길 78  1층 103 104호 (산격동),대구광역시 북구 산격동 167 ,2021-07-14
일반음식점,박대표숯닭전문점(연경점),대구광역시 북구 연경중앙로3길 23  1층 102호 (연경동),대구광역시 북구 연경동 952-1 ,2021-07-14
일반음식점,스테이크팩토리,대구광역시 북구 대천로18길 7-11  1층 (동천동),대구광역시 북구 동천동 940-9 ,2021-07-14
일반음식점,석삼 칠곡점,대구광역시 북구 동천로 122 (동천동),대구광역시 북구 동천동 909-6 ,2021-07-14
일반음식점,꼼짱,대구광역시 북구 경대로19길 30  1층 (복현동),대구광역시 북구 복현동 484-76 ,2021-07-14
일반음식점,칠곡큰정할매순대국,대구광역시 북구 동천로24길 17  107호 (동천동),대구광역시 북구 동천동 911-5 ,2021-07-14
일반음식점,비룡대반점,대구광역시 북구 팔거천동로4길 41-24 (구암동),대구광역시 북구 구암동 687-5 ,2021-07-14
일반음식점,우리식당,대구광역시 북구 칠성남로22길 6  2층 (칠성동2가),대구광역시 북구 칠성동2가 246-5 ,2021-07-14
일반음식점,이가네찜,대구광역시 북구 호국로39길 25 (서변동),대구광역시 북구 서변동 1759-11 ,2021-07-14
일반음식점,프라임푸드몰,대구광역시 북구 경대로17길 46-1 (복현동),대구광역시 북구 복현동 597-15 ,2021-07-14
휴게음식점,더블유-켈렉션,대구광역시 북구 경대로 31  1층 (대현동),대구광역시 북구 대현동 14-9 ,2021-07-14
일반음식점,보리밥이네,대구광역시 북구 대현로20길 30  동대구시장 1층 148 149호 (대현동),대구광역시 북구 대현동 390 ,2021-07-14
휴게음식점,노원다방,대구광역시 북구 팔달로 167 (노원동3가),대구광역시 북구 노원동3가 779-12 ,2021-07-14
일반음식점,트리플,대구광역시 북구 팔거천동로 70 (구암동 상가동109호),대구광역시 북구 구암동 655 상가동109호 ,2021-07-14
일반음식점,한신기사식당,대구광역시 북구 노원로47길 3 (침산동),대구광역시 북구 침산동 840-2 ,2021-07-14
일반음식점,설곰식당,대구광역시 북구 유통단지로 16 (산격동 산업용재관지하1호),대구광역시 북구 산격동 1629 산업용재관지하1호 ,2021-07-14
일반음식점,리얼돼지,대구광역시 북구 학정동로13길 15 (학정동),대구광역시 북구 학정동 944-2 ,2021-07-14
일반음식점,양장군양꼬치,대구광역시 북구 매전로 72-15  1층 102호 (태전동),대구광역시 북구 태전동 1120 ,2021-07-14
일반음식점,코르코르커피(중앙),대구광역시 북구 동암로 128-12  2 3층 (구암동),대구광역시 북구 구암동 767-2 (2 3층) ,2021-07-14
일반음식점,맘스터치(보건대점),대구광역시 북구 영송로 12 (태전동),대구광역시 북구 태전동 976-4 ,2021-07-14
위탁급식영업,(주)푸드시스코리아(대구과학대구내식당),대구광역시 북구 영송로 47 (태전동 대구과학대학),대구광역시 북구 태전동 390 대구과학대학 ,2021-07-14
일반음식점,푸른하늘은하수,대구광역시 북구 대천로18길 9  1층 (동천동),대구광역시 북구 동천동 944-9 ,2021-07-14
휴게음식점,그녀의커피이야기,대구광역시 북구 학정로 530  2층 (학정동),대구광역시 북구 학정동 941-1 ,2021-07-14
휴게음식점,제이엠(JM)스테이크, ,대구광역시 북구 칠성동1가 276-1 칠성야시장 판매대 퓨전29호 ,2021-07-14
휴게음식점,카페첼,대구광역시 북구 칠곡중앙대로95길 38-1  1층 (관음동),대구광역시 북구 관음동 1335-12 ,2021-07-14
일반음식점,금호강막창,대구광역시 북구 노곡로3길 6 (노곡동),대구광역시 북구 노곡동 292-2 ,2021-07-14
단란주점,대일단란주점,대구광역시 북구 구암로15길 13 (읍내동),대구광역시 북구 읍내동 1343-9 ,2021-07-14
일반음식점,스푼필라프,대구광역시 북구 침산남로31길 11  105동 1층 1호 (침산동  옥석타운),대구광역시 북구 침산동 286-1 ,2021-07-14
일반음식점,도담찜닭칠곡보건대점,대구광역시 북구 칠곡중앙대로69길 24 (태전동),대구광역시 북구 태전동 969-26 ,2021-07-14
일반음식점,뼈큰청진동해장국,대구광역시 북구 호국로 201 (서변동),대구광역시 북구 서변동 1787-7 ,2021-07-14
일반음식점,팔진각,대구광역시 북구 구리로 184 (국우동),대구광역시 북구 국우동 1108-6 ,2021-07-14
일반음식점,정동진해물찜,대구광역시 북구 대불서길 63 (산격동),대구광역시 북구 산격동 277-2 ,2021-07-14
일반음식점,촌놈떡볶이,대구광역시 북구 연암로31길 23 (산격동),대구광역시 북구 산격동 762-34 ,2021-07-14
일반음식점,풍미식당,대구광역시 북구 팔달로37길 38 (노원동2가),대구광역시 북구 노원동2가 300-10 ,2021-07-14
일반음식점,부산우동,대구광역시 북구 유통단지로 16  산업용재관업무지원동 지하1 14-1호 (산격동 종합유통단지),대구광역시 북구 산격동 1629 종합유통단지 산업용재관업무지원동 지하1 14-1호,2021-07-14
일반음식점,두꺼비식당,대구광역시 북구 동북로 132 (산격동),대구광역시 북구 산격동 1203-70 ,2021-07-14
일반음식점,착한한식뷔페,대구광역시 북구 유통단지로8길 72  101호 (산격동),대구광역시 북구 산격동 180 ,2021-07-14
일반음식점,돈사남 본점,대구광역시 북구 대현로 55  1층 (대현동),대구광역시 북구 대현동 227-3 ,2021-07-14
일반음식점,명계찜닭,대구광역시 북구 칠곡중앙대로 339-1 (태전동),대구광역시 북구 태전동 989-3 ,2021-07-14
일반음식점,원이네밥상,대구광역시 북구 팔달로33길 16-10  1층 (노원동3가),대구광역시 북구 노원동3가 776-1 ,2021-07-14
일반음식점,수내닭꼬치(대구금호점),대구광역시 북구 한강로6길 15  썸필링타워 1층 113호 (사수동),대구광역시 북구 사수동 963 ,2021-07-14
일반음식점,충남식당,대구광역시 북구 연암로22길 20-29 (산격동),대구광역시 북구 산격동 896-3 ,2021-07-14
휴게음식점,김밥나라침산점,대구광역시 북구 침산로 154 (침산동),대구광역시 북구 침산동 293-4 ,2021-07-14
일반음식점,온달포장,대구광역시 북구 대학로13길 13  1층 (산격동),대구광역시 북구 산격동 1412 ,2021-07-14
일반음식점,신기한면,대구광역시 북구 칠곡중앙대로115길 10 (읍내동),대구광역시 북구 읍내동 530-1 ,2021-07-14
일반음식점,출출해가,대구광역시 북구 산격로 109-6  1층 (산격동),대구광역시 북구 산격동 1207-33 ,2021-07-14
일반음식점,대창,대구광역시 북구 고성로28길 3 (고성동2가  51),대구광역시 북구 고성동2가 111-49  51 ,2021-07-14
일반음식점,히어로,대구광역시 북구 원대로 105 (노원동1가),대구광역시 북구 노원동1가 334 ,2021-07-14
일반음식점,경산청정아나고,대구광역시 북구 고성로 191  주경기장 편익시설 1층 5(일부)호 (고성동3가),대구광역시 북구 고성동3가 2 ,2021-07-14
일반음식점,비비큐학정점,대구광역시 북구 칠곡중앙대로118길 20 (읍내동),대구광역시 북구 읍내동 471-1 ,2021-07-14
일반음식점,명가김밥천국(동천점),대구광역시 북구 대천로 94 (동천동),대구광역시 북구 동천동 934-5 ,2021-07-14
일반음식점,내사랑콩깍지,대구광역시 북구 칠곡중앙대로80길 20-2  1층 (태전동),대구광역시 북구 태전동 1008-6 ,2021-07-14
일반음식점,남영분식,대구광역시 북구 칠곡중앙대로46길 15  상가1동 104호 (태전동 외4필지 남영빌라),대구광역시 북구 태전동 542-1 외4필지 남영빌라 상가1동 104호,2021-07-14
일반음식점,짝태앤노가리,대구광역시 북구 한강로4길 13  1층 109호 (사수동),대구광역시 북구 사수동 965 ,2021-07-14
일반음식점,진짜짬뽕,대구광역시 북구 구암로16길 6 (태전동),대구광역시 북구 태전동 993-2 ,2021-07-14
일반음식점,라쿵푸마라탕,대구광역시 북구 경대로7길 32 (대현동),대구광역시 북구 대현동 119-44 ,2021-07-14
휴게음식점,에그셀런트(eggcellent),대구광역시 북구 대동로6길 39  1층 (산격동),대구광역시 북구 산격동 1309-8 ,2021-07-14
일반음식점,찜이랑전,대구광역시 북구 한강로6길 7-7  1층 (사수동),대구광역시 북구 사수동 936 ,2021-07-14
휴게음식점,이마트24칠성오페라,대구광역시 북구 중앙대로 540  301동 101호 (칠성동2가  오페라 코오롱하늘채),대구광역시 북구 칠성동2가 723 오페라 코오롱하늘채 ,2021-07-14
일반음식점,을찌로정 경북대점,대구광역시 북구 대학로15길 9 (산격동),대구광역시 북구 산격동 1397-37 ,2021-07-14
일반음식점,마라루칠곡점,대구광역시 북구 태암로5길 5 (태전동),대구광역시 북구 태전동 1018-10 ,2021-07-14
일반음식점,동변통뼈감자탕,대구광역시 북구 동변로 94-6 (동변동 B동),대구광역시 북구 동변동 332 B동 ,2021-07-14
일반음식점,종가집갈비마당,대구광역시 북구 태암남로11길 31 (구암동),대구광역시 북구 구암동 658 ,2021-07-14
일반음식점,치킨더홈동서변점,대구광역시 북구 서변로9길 6-3  1층 (서변동),대구광역시 북구 서변동 1750-10 ,2021-07-14
일반음식점,엑스코푸드스테이션엠,대구광역시 북구 유통단지로 110  1층 (산격동),대구광역시 북구 산격동 1706 ,2021-07-14
일반음식점,인생선술집,대구광역시 북구 구리로 170-1  1층 (국우동),대구광역시 북구 국우동 1107-5 ,2021-07-14
일반음식점,정식당,대구광역시 북구 대현로21길 40-15  1층 (대현동),대구광역시 북구 대현동 189-7 ,2021-07-14
휴게음식점,해숙분식,대구광역시 북구 구암로32길 6-24  1층 (구암동),대구광역시 북구 구암동 653 ,2021-07-14
휴게음식점,롯데슈퍼복현점,대구광역시 북구 검단로 8  롯데마트 1층 (복현동),대구광역시 북구 복현동 539-123 롯데마트 ,2021-07-14
일반음식점,상동떡볶이,대구광역시 북구 동북로50길 7 (복현동),대구광역시 북구 복현동 429-1 ,2021-07-14
일반음식점,단디,대구광역시 북구 구암로 377  2층 (국우동),대구광역시 북구 국우동 1101-17 ,2021-07-14
일반음식점,커피파리스,대구광역시 북구 태암로 46 (구암동),대구광역시 북구 구암동 656-11 ,2021-07-14
일반음식점,대우오뎅,대구광역시 북구 산격로6길 8-3  1층 (산격동),대구광역시 북구 산격동 1414-87 ,2021-07-14
일반음식점,간이역관음점,대구광역시 북구 관음중앙로 135 (관음동),대구광역시 북구 관음동 1237-11 ,2021-07-14
일반음식점,김가네산호참숯불아나고곰장어,대구광역시 북구 한강로6길 20  1층 103 104호 (사수동),대구광역시 북구 사수동 967 ,2021-07-14
일반음식점,둥지식당,대구광역시 북구 팔달로37길 11  1층 (노원동2가),대구광역시 북구 노원동2가 375 ,2021-07-14
일반음식점,진지,대구광역시 북구 구암로17길 8-1  1층 (읍내동),대구광역시 북구 읍내동 1373-6 ,2021-07-14
일반음식점,부성숯불촌,대구광역시 북구 관음중앙로 113-1 (관음동),대구광역시 북구 관음동 1257-17 ,2021-07-14
일반음식점,미들31,대구광역시 북구 대학로23길 11 (산격동),대구광역시 북구 산격동 1321-11 ,2021-07-14
일반음식점,단골손님경대점,대구광역시 북구 대학로15길 8-1 (산격동),대구광역시 북구 산격동 1393-15 ,2021-07-14
일반음식점,찬찬푸드,대구광역시 북구 칠곡중앙대로69길 7  1층 (태전동),대구광역시 북구 태전동 983-3 ,2021-07-14
휴게음식점,클로버카페,대구광역시 북구 대학로 141  1층 (산격동),대구광역시 북구 산격동 1291-20 ,2021-07-14
휴게음식점,스타벅스 대구칠성이마트점,대구광역시 북구 침산로 93  스펙트럼시티 1층 (칠성동2가),대구광역시 북구 칠성동2가 20-1 스펙트럼시티 ,2021-07-14
일반음식점,미스터피자동서변점,대구광역시 북구 호국로 207 (서변동 2층),대구광역시 북구 서변동 1787-3 2층 ,2021-07-14
일반음식점,댓츠올라잇,대구광역시 북구 구암로17길 19-2  1층 (읍내동),대구광역시 북구 읍내동 1134-14 ,2021-07-14
휴게음식점,김밥제일가,대구광역시 북구 동암로12길 8  칠곡홈플러스 1층 (동천동),대구광역시 북구 동천동 968 칠곡홈플러스 ,2021-07-14
단란주점,킹단란주점,대구광역시 북구 동천로 127 (동천동  호수빌딩),대구광역시 북구 동천동 902-2 ,2021-07-14
휴게음식점,씨유대구유통단지2호점,대구광역시 북구 유통단지로8길 21-13 (산격동),대구광역시 북구 산격동 1654 ,2021-07-14
일반음식점,재우네칼국수,대구광역시 북구 팔달로41길 110 (노원동2가),대구광역시 북구 노원동2가 42 ,2021-07-14
일반음식점,진족발,대구광역시 북구 대현남로6길 17  1층 (대현동),대구광역시 북구 대현동 281-6 ,2021-07-14
일반음식점,용이안동찜닭,대구광역시 북구 관음중앙로 46  1층 101호 (관음동),대구광역시 북구 관음동 474-4 ,2021-07-14
일반음식점,솔밭,대구광역시 북구 고성로 171-2 (고성동3가),대구광역시 북구 고성동3가 6-111 ,2021-07-14
단란주점,초이스,대구광역시 북구 대현로 74 (대현동),대구광역시 북구 대현동 403-1 ,2021-07-14
일반음식점,대영식당,대구광역시 북구 검단동로 16  1층 (검단동),대구광역시 북구 검단동 1060-7 ,2021-07-14
유흥주점영업,수노래주점,대구광역시 북구 한강로8길 21-3  2층 201호 (금호동),대구광역시 북구 금호동 814 ,2021-07-14
