대구 북구 국우동 1123-3 앞,128.5668779,35.9451421
대구 북구 노원동2가 309-3,128.5704928,35.8915275
대구 북구 침산동 1024-1,128.5889681,35.8992235
대구 북구 고성동2가 5,128.5883973,35.8796100
대구 북구 동천동 959-4,128.5637104,35.9438733
대구 북구 칠성동2가 150,128.5920748,35.8791201
대구 북구 동천동 890,128.5600398,35.9454821
대구 북구 산격동 1416-49,128.6075263,35.8918184
대구 북구 복현동 439-1,128.6172967,35.8933353
대구 북구 침산동 100,128.5984502,35.8853409
대구 북구 서변동 1773,128.5970390,35.9230594
대구 북구 읍내동 59,128.5378972,35.9703831
대구 북구 구암동 765-1,128.5646145,35.9436969
대구 북구 복현동 539-113,128.6169295,35.9006231
대구 북구 태전동 26,128.5349677,35.9314454
대구 북구 구암동 768,128.5644303,35.9426055
대구 북구 동암로12길 24-2,128.5561161,35.9429715
대구 북구 읍내동 산 85-8,128.5498309,35.9500553
대구 북구 태전동 13-1,128.5332811,35.9298612
대구 북구 산격동 45,128.6092646,35.9108315
대구 북구 관음동 1323,128.5430994,35.9389332
대구 북구 동변동 659,128.6009086,35.9214853
대구 북구 관음동,128.5472493,35.9442595
대구 북구 복현동 539-146,128.6175670,35.9049016
대구 북구 태전동 3,128.5315720,35.9284880
대구 북구 태전동 993,128.5489016,35.9322816
대구 북구 칠성동2가 369-1,128.5961756,35.8800183
대구 북구 학정동 373-2,128.5658916,35.9555514
대구 북구 학정동 10,128.5715237,35.9567707
대구 북구 노원동3가 782,128.5693221,35.8891401
대구 북구 침산동 8,128.5977537,35.8849707
대구 북구 복현동 27,128.6206269,35.9065998
대구 북구 고성동2가 8,128.5882929,35.8797486
대구 북구 팔달동 79,128.5457495,35.8972614
대구 북구 복현동 459-7,128.6195071,35.8934709
대구 북구 산격동 80,128.6007808,35.9000575
대구 북구 산격동 689-6,128.5982875,35.9038138
대구 북구 태전동 973-3,128.5471992,35.9269133
대구 북구 칠성동2가 369-1,128.5961756,35.8800183
대구 북구 동천동 903-4,128.5599345,35.9435423
대구 북구 검단동 51,128.6301436,35.9210056
대구 북구 검단동 887-54,128.6180899,35.9081755
대구 북구 경진로12길 5,128.6178777,35.8914636
대구 북구 태전동 993,128.5489016,35.9322816
대구 북구 노원동3가 1003-4,128.5686383,35.8922033
대구 북구 칠성동2가 351-9,128.5945608,35.8805226
대구 북구 읍내동 산 89-7,128.5471400,35.9479840
대구 북구 태전동 14,128.5330054,35.9298523
